epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,464.244,1.8459,1.55566,0.02098,0.7499,0.40655,0.45471,0.25676,0.7455,0.84946,0.60213,0.97619,0.04872,0.09281,0.57196,0.46835,0,0,0,0.6947,1.80906,1.56525,0.02814,0.00133423,0.00133423,0.00133423
52,473.839,1.78179,1.54582,0.02135,0.75979,0.41626,0.46581,0.24441,0.74663,0.85023,0.602,0.97647,0.04837,0.09217,0.57561,0.46835,0,0,0,0.69968,1.79248,1.48916,0.0252,0.0013305,0.0013305,0.0013305
53,482.305,1.84401,1.52457,0.02225,0.75618,0.44144,0.42764,0.22785,0.74709,0.85055,0.60616,0.95455,0.06003,0.11296,0.57868,0.46835,0,0,0,0.70379,1.95103,1.61308,0.03039,0.00132669,0.00132669,0.00132669
54,490.736,1.80998,1.62805,0.02258,0.72458,0.40684,0.43623,0.17535,0.74662,0.85028,0.6083,0.95868,0.0651,0.12191,0.58194,0.46835,0,0,0,0.70597,2.20712,1.73698,0.0413,0.00132282,0.00132282,0.00132282
55,499.533,1.85691,1.53737,0.02153,0.76075,0.41498,0.47371,0.22277,0.747,0.85056,0.61105,0.96296,0.07163,0.13333,0.58427,0.46835,0,0,0,0.71018,1.98543,1.63545,0.03107,0.00131888,0.00131888,0.00131888
56,508.697,1.85281,1.57394,0.02277,0.63992,0.42342,0.41697,0.20992,0.74765,0.85098,0.61234,0.96503,0.07468,0.13862,0.58641,0.46835,0,0,0,0.71358,1.83685,1.64813,0.02831,0.00131488,0.00131488,0.00131488
57,517.717,1.8374,1.56724,0.02325,0.50635,0.48061,0.43206,0.22883,0.74803,0.85125,0.61248,0.96575,0.07496,0.13912,0.58782,0.46835,0,0,0,0.71615,1.92149,1.56792,0.0306,0.00131082,0.00131082,0.00131082
58,526.459,1.86326,1.52986,0.0232,0.46265,0.43231,0.44334,0.23426,0.74894,0.85184,0.61283,0.96667,0.07576,0.1405,0.58992,0.46835,0,0,0,0.71884,1.85638,1.56147,0.03312,0.00130668,0.00130668,0.00130668
59,535.211,1.80086,1.54706,0.02148,0.66249,0.42717,0.42763,0.2652,0.75001,0.85252,0.61425,0.96855,0.0791,0.14625,0.59264,0.46835,0,0,0,0.71949,1.648,1.52529,0.02378,0.00130249,0.00130249,0.00130249
60,546.166,1.71443,1.45938,0.02061,0.75238,0.47678,0.46283,0.29332,0.75145,0.85343,0.61646,0.97093,0.08434,0.1552,0.59562,0.46835,0,0,0,0.72171,1.49777,1.47944,0.01973,0.00129823,0.00129823,0.00129823
61,557.024,1.75307,1.46055,0.02012,0.72855,0.42456,0.42678,0.25395,0.75251,0.85411,0.61797,0.97253,0.08793,0.16128,0.59851,0.46835,0,0,0,0.72417,1.59955,1.60294,0.02166,0.00129391,0.00129391,0.00129391
