epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,826.653,1.64959,1.27822,0.02025,0.55208,0.55502,0.5649,0.30681,0.77421,0.86845,0.65654,0.97653,0.18215,0.30704,0.66214,0.48734,0.9927,0.03598,0.06944,0.77954,1.72039,1.32464,0.03108,0.00114339,0.00114339,0.00114339
91,835.638,1.56705,1.23546,0.0181,0.45296,0.58919,0.54516,0.3268,0.77473,0.86878,0.65795,0.97719,0.18548,0.31178,0.66414,0.48713,0.9927,0.03558,0.0687,0.78062,1.51741,1.3056,0.02181,0.00113742,0.00113742,0.00113742
92,844.655,1.56538,1.20206,0.01802,0.50465,0.57794,0.55109,0.34631,0.77546,0.86923,0.65713,0.97719,0.18347,0.30893,0.66588,0.48858,0.98675,0.03856,0.07422,0.78128,1.34892,1.27394,0.01796,0.0011314,0.0011314,0.0011314
93,853.082,1.52739,1.18094,0.01726,0.61015,0.53843,0.57333,0.33068,0.77585,0.86949,0.65632,0.97719,0.18149,0.30613,0.66805,0.48836,0.98675,0.03815,0.07345,0.78367,1.58601,1.28745,0.02243,0.00112534,0.00112534,0.00112534
94,861.113,1.631,1.20509,0.01824,0.58167,0.5934,0.55858,0.29718,0.77603,0.86961,0.65742,0.97774,0.18407,0.30982,0.67109,0.48855,0.98701,0.0385,0.07411,0.78601,1.75722,1.29322,0.02556,0.00111924,0.00111924,0.00111924
95,870.334,1.6216,1.20555,0.01889,0.61059,0.57407,0.58646,0.35704,0.77665,0.86999,0.65903,0.97841,0.18788,0.31523,0.67303,0.49127,0.98864,0.04361,0.08353,0.78767,1.3994,1.241,0.01931,0.00111309,0.00111309,0.00111309
96,880.842,1.51922,1.17906,0.01734,0.65828,0.59615,0.61376,0.34269,0.77711,0.87027,0.66073,0.97907,0.19192,0.32093,0.67385,0.4942,0.98515,0.04936,0.094,0.78842,1.50565,1.38955,0.0224,0.0011069,0.0011069,0.0011069
97,889.346,1.56154,1.20671,0.01801,0.55341,0.58712,0.58302,0.32468,0.77749,0.87052,0.66306,0.97836,0.19775,0.329,0.67511,0.49524,0.98585,0.0513,0.09753,0.79057,1.55387,1.37254,0.02217,0.00110066,0.00110066,0.00110066
98,897.768,1.48847,1.17201,0.01705,0.57167,0.59482,0.62159,0.36393,0.77801,0.87084,0.6643,0.97888,0.20068,0.33308,0.67685,0.49638,0.98655,0.05345,0.10141,0.79264,1.46024,1.15094,0.01978,0.00109439,0.00109439,0.00109439
99,907.333,1.49105,1.16333,0.01807,0.61747,0.62568,0.58622,0.34106,0.77835,0.87105,0.66475,0.9792,0.20171,0.33452,0.67845,0.49891,0.98381,0.05844,0.11033,0.79425,1.53002,1.26228,0.02304,0.00108807,0.00108807,0.00108807
